t,MV,MVP,MVI,MVD,SP,PV,DV,Man,MVMan
1.975000000000000000e+03,7.232551934126593096e+01,1.302950349600110025e+00,7.125588114621777436e+01,-2.333121545519535323e-01,6.000000000000000000e+01,5.960300000000000153e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.976000000000000000e+03,7.605672059766818904e+01,3.101481310760979770e+00,7.127159519247992137e+01,1.683644094427289239e+00,6.000000000000000000e+01,5.905499999999999972e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.977000000000000000e+03,7.228093978842403544e+01,1.302950349600110025e+00,7.127819675477206829e+01,-3.002073159481468689e-01,6.000000000000000000e+01,5.960300000000000153e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.978000000000000000e+03,7.514098353950167564e+01,2.678104496911075660e+00,7.129176570900477827e+01,1.171113333585822591e+00,6.000000000000000000e+01,5.918399999999999750e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.979000000000000000e+03,7.139347470242952909e+01,8.828555265552362474e-01,7.129623880788786039e+01,-7.856196320135580002e-01,6.000000000000000000e+01,5.973100000000000165e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.980000000000000000e+03,7.536488862061926852e+01,2.786410193477312891e+00,7.131035650659322300e+01,1.268121920548730408e+00,6.000000000000000000e+01,5.915100000000000335e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.981000000000000000e+03,7.204040997454636397e+01,1.197926643838903127e+00,7.131642595303310372e+01,-4.739426223256348880e-01,6.000000000000000000e+01,5.963499999999999801e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.982000000000000000e+03,7.556531148756977245e+01,2.891433899238543326e+00,7.133107576759073254e+01,1.342801820740484375e+00,6.000000000000000000e+01,5.911899999999999977e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.983000000000000000e+03,7.114681096322118492e+01,7.745498299889757021e-01,7.133500012200117624e+01,-9.627389887689570269e-01,6.000000000000000000e+01,5.976400000000000290e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.984000000000000000e+03,7.425160261627647174e+01,2.254727683061148458e+00,7.134642398420444920e+01,6.504509490108747460e-01,6.000000000000000000e+01,5.931300000000000239e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.985000000000000000e+03,6.986858723289310547e+01,1.411256046166347033e-01,7.134713901488092347e+01,-1.619677386604450264e+00,6.000000000000000000e+01,5.995700000000000074e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.986000000000000000e+03,7.256673726060957108e+01,1.411256046166370570e+00,7.135428932164570881e+01,-1.988081072025089657e-01,6.000000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.987000000000000000e+03,7.279992387518616681e+01,1.516279751927600561e+00,7.136197174426276035e+01,-7.832762100418673434e-02,6.000000000000000000e+01,5.953799999999999670e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.988000000000000000e+03,7.259435260806478141e+01,1.411256046166370570e+00,7.136912205102754569e+01,-1.860254891291374113e-01,6.000000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.989000000000000000e+03,7.129533015219733727e+01,7.745498299889757021e-01,7.137304640543798939e+01,-8.522660832296242717e-01,6.000000000000000000e+01,5.976400000000000290e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.990000000000000000e+03,7.133856445740086372e+01,7.745498299889757021e-01,7.137697075984843309e+01,-8.129561324365335295e-01,6.000000000000000000e+01,5.976400000000000290e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.991000000000000000e+03,7.400271456935546155e+01,2.044680271538711569e+00,7.138733039034718786e+01,5.707039074695576808e-01,6.000000000000000000e+01,5.937700000000000244e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.992000000000000000e+03,7.332937452833991188e+01,1.726327163450037450e+00,7.139607704466877180e+01,2.069703202211099491e-01,6.000000000000000000e+01,5.947399999999999665e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.993000000000000000e+03,7.267797544928131970e+01,1.411256046166370570e+00,7.140322735143355715e+01,-1.365079483186112941e-01,6.000000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.994000000000000000e+03,7.137666904462022899e+01,7.745498299889757021e-01,7.140715170584400084e+01,-8.050324912127428956e-01,6.000000000000000000e+01,5.976400000000000290e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.995000000000000000e+03,7.207510125038182025e+01,1.092902938077673136e+00,7.141268903643161536e+01,-4.304907241274607554e-01,6.000000000000000000e+01,5.966700000000000159e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.996000000000000000e+03,7.144311804585019843e+01,7.745498299889757021e-01,7.141661339084205906e+01,-7.480451749808250117e-01,6.000000000000000000e+01,5.976400000000000290e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.997000000000000000e+03,7.344689769810331370e+01,1.726327163450037450e+00,7.142536004516364301e+01,2.952104894896271370e-01,6.000000000000000000e+01,5.947399999999999665e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.998000000000000000e+03,7.104294266617183951e+01,5.645024184665388134e-01,7.142822016786955430e+01,-9.497799201642556088e-01,6.000000000000000000e+01,5.982800000000000296e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.999000000000000000e+03,7.348869585856938613e+01,1.726327163450037450e+00,7.143696682219113825e+01,3.254018729282056599e-01,6.000000000000000000e+01,5.947399999999999665e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.000000000000000000e+03,7.108334827820650048e+01,5.645024184665388134e-01,7.143982694489704954e+01,-9.209810851570876533e-01,6.000000000000000000e+01,5.982800000000000296e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.001000000000000000e+03,7.309404020075737662e+01,1.516279751927600561e+00,7.144750936751410109e+01,1.302510813156806391e-01,6.000000000000000000e+01,5.953799999999999670e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.002000000000000000e+03,7.178773898645013674e+01,8.828555265552362474e-01,7.145198246639718320e+01,-5.470990065022725002e-01,6.000000000000000000e+01,5.973100000000000165e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.003000000000000000e+03,7.378279893503459164e+01,1.834632860016274680e+00,7.146127786519140557e+01,4.868882098269141645e-01,6.000000000000000000e+01,5.944100000000000250e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.004000000000000000e+03,7.267175055176677745e+01,1.302950349600110025e+00,7.146787942748355249e+01,-9.907922531688212464e-02,6.000000000000000000e+01,5.960300000000000153e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.005000000000000000e+03,7.508878451235135287e+01,2.468057085388638772e+00,7.148038415001174428e+01,1.140343276950975371e+00,6.000000000000000000e+01,5.924799999999999756e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.006000000000000000e+03,7.374071607000355755e+01,1.834632860016274680e+00,7.148967954880596665e+01,4.164036611813268784e-01,6.000000000000000000e+01,5.944100000000000250e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.007000000000000000e+03,7.176545281579994651e+01,8.828555265552362474e-01,7.149415264768904876e+01,-6.115553584443331747e-01,6.000000000000000000e+01,5.973100000000000165e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.008000000000000000e+03,7.310610924701082070e+01,1.516279751927600561e+00,7.150183507030610031e+01,8.799442477711971744e-02,6.000000000000000000e+01,5.953799999999999670e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.009000000000000000e+03,7.310973301168509408e+01,1.516279751927600561e+00,7.150951749292315185e+01,8.393576683434794683e-02,6.000000000000000000e+01,5.953799999999999670e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.010000000000000000e+03,7.551262936529565195e+01,2.678104496911075660e+00,7.152308644715586183e+01,1.311438421228720452e+00,6.000000000000000000e+01,5.918399999999999750e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.011000000000000000e+03,7.110127166452927838e+01,5.645024184665388134e-01,7.152594656986177313e+01,-9.891773237990397760e-01,6.000000000000000000e+01,5.982800000000000296e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.012000000000000000e+03,7.398935205289066630e+01,1.939656565777504671e+00,7.153577408450826169e+01,5.139214026048933848e-01,6.000000000000000000e+01,5.940899999999999892e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.013000000000000000e+03,7.135274649838741823e+01,6.695261242277689151e-01,7.153916632306643919e+01,-8.559459489067919868e-01,6.000000000000000000e+01,5.979599999999999937e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.014000000000000000e+03,7.510945681408165342e+01,2.468057085388638772e+00,7.155167104559463098e+01,1.089728683098388551e+00,6.000000000000000000e+01,5.924799999999999756e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.015000000000000000e+03,7.201523696083812354e+01,9.878792323164663491e-01,7.155667626032997930e+01,-5.293185318083268864e-01,6.000000000000000000e+01,5.969899999999999807e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.016000000000000000e+03,7.356949888930162729e+01,1.726327163450037450e+00,7.156542291465156325e+01,2.777488112000214837e-01,6.000000000000000000e+01,5.947399999999999665e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.017000000000000000e+03,7.138321573611769111e+01,6.695261242277689151e-01,7.156881515320974074e+01,-8.551255413198224353e-01,6.000000000000000000e+01,5.979599999999999937e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.018000000000000000e+03,7.404877875551824218e+01,1.939656565777504671e+00,7.157864266785622931e+01,5.304795218845022031e-01,6.000000000000000000e+01,5.940899999999999892e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.019000000000000000e+03,7.206878597815629917e+01,9.878792323164663491e-01,7.158364788259157763e+01,-5.027411367517450325e-01,6.000000000000000000e+01,5.969899999999999807e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.020000000000000000e+03,7.188011316707817855e+01,8.828555265552362474e-01,7.158812098147465974e+01,-5.908633409517192181e-01,6.000000000000000000e+01,5.973100000000000165e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.021000000000000000e+03,7.431092465473182074e+01,2.044680271538711569e+00,7.159848061197341451e+01,6.677637712197028730e-01,6.000000000000000000e+01,5.937700000000000244e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.022000000000000000e+03,7.275886484104624685e+01,1.302950349600110025e+00,7.160508217426556143e+01,-1.491676828194232751e-01,6.000000000000000000e+01,5.960300000000000153e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.023000000000000000e+03,7.452083257898881641e+01,2.149703977299941560e+00,7.161597392061658240e+01,7.551546810722955527e-01,6.000000000000000000e+01,5.934499999999999886e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.024000000000000000e+03,7.165729812828696765e+01,7.745498299889757021e-01,7.161989827502702610e+01,-7.371499767290285998e-01,6.000000000000000000e+01,5.976400000000000290e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.025000000000000000e+03,7.388421880308187895e+01,1.834632860016274680e+00,7.162919367382124847e+01,4.203922692443599063e-01,6.000000000000000000e+01,5.944100000000000250e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.026000000000000000e+03,7.103452859807846664e+01,4.594787127053320819e-01,7.163152168067489356e+01,-1.056471795301761496e+00,6.000000000000000000e+01,5.985999999999999943e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.027000000000000000e+03,7.523315669462691346e+01,2.468057085388638772e+00,7.164402640320308535e+01,1.121073206035197778e+00,6.000000000000000000e+01,5.924799999999999756e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.028000000000000000e+03,7.235435758118921967e+01,1.092902938077673136e+00,7.164956373379069987e+01,-3.881090906791564432e-01,6.000000000000000000e+01,5.966700000000000159e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.029000000000000000e+03,7.368577200059266374e+01,1.726327163450037450e+00,7.165831038811228382e+01,3.011344490303364818e-01,6.000000000000000000e+01,5.947399999999999665e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.030000000000000000e+03,6.974992424722454132e+01,-1.772275034720626474e-01,7.165741244261158727e+01,-1.730260691914983218e+00,6.000000000000000000e+01,6.005400000000000205e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.031000000000000000e+03,7.420004780722921112e+01,1.939656565777504671e+00,7.166723995725807583e+01,5.931512841936250613e-01,6.000000000000000000e+01,5.940899999999999892e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.032000000000000000e+03,7.243403083098266393e+01,1.092902938077673136e+00,7.167277728784569035e+01,-3.316493949407018915e-01,6.000000000000000000e+01,5.966700000000000159e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.033000000000000000e+03,7.463708408149567219e+01,2.149703977299941560e+00,7.168366903419671132e+01,8.037110699990284157e-01,6.000000000000000000e+01,5.934499999999999886e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.034000000000000000e+03,7.112071058715139316e+01,4.594787127053320819e-01,7.168599704105035642e+01,-1.024765166604294286e+00,6.000000000000000000e+01,5.985999999999999943e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.035000000000000000e+03,7.226141435437099858e+01,9.878792323164663491e-01,7.169100225578570473e+01,-4.174671337311806063e-01,6.000000000000000000e+01,5.969899999999999807e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.036000000000000000e+03,7.315991781796415694e+01,1.411256046166370570e+00,7.169815256255049007e+01,5.050920924730178951e-02,6.000000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.037000000000000000e+03,7.054200949588167191e+01,1.411256046166347033e-01,7.169886759322696435e+01,-1.297983701961920922e+00,6.000000000000000000e+01,5.995700000000000074e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.038000000000000000e+03,7.409956469287646996e+01,1.834632860016274680e+00,7.170816299202118671e+01,5.567688408390087940e-01,6.000000000000000000e+01,5.944100000000000250e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.039000000000000000e+03,7.101994069703994228e+01,3.511730161390715921e-01,7.170994225440219338e+01,-1.041174573501329581e+00,6.000000000000000000e+01,5.989300000000000068e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.040000000000000000e+03,7.500044800383543020e+01,2.254727683061148458e+00,7.172136611660546635e+01,1.024354204168811400e+00,6.000000000000000000e+01,5.931300000000000239e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.041000000000000000e+03,7.169129614934803385e+01,6.695261242277689151e-01,7.172475835516364384e+01,-7.029883300433807936e-01,6.000000000000000000e+01,5.979599999999999937e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.042000000000000000e+03,7.325873253088040826e+01,1.411256046166370570e+00,7.173190866192842918e+01,1.155678227856113960e-01,6.000000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.043000000000000000e+03,7.042095696733528598e+01,3.610189885542794408e-02,7.173209157675265146e+01,-1.347236508272798172e+00,6.000000000000000000e+01,5.998899999999999721e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.044000000000000000e+03,7.419711826233208285e+01,1.834632860016274680e+00,7.174138697554687383e+01,6.210984267689438898e-01,6.000000000000000000e+01,5.944100000000000250e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.045000000000000000e+03,7.133817067946111479e+01,4.594787127053320819e-01,7.174371498240051892e+01,-8.650230156447370478e-01,6.000000000000000000e+01,5.985999999999999943e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.046000000000000000e+03,7.225464001840840922e+01,8.828555265552362474e-01,7.174818808128360104e+01,-3.764035894304290086e-01,6.000000000000000000e+01,5.973100000000000165e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.047000000000000000e+03,7.031112193380019448e+01,-6.892180690580214375e-02,7.174783888025555711e+01,-1.367795139549553562e+00,6.000000000000000000e+01,6.002100000000000080e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.048000000000000000e+03,7.211556984672505166e+01,7.745498299889757021e-01,7.175176323466600081e+01,-4.107432179299137509e-01,6.000000000000000000e+01,5.976400000000000290e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.049000000000000000e+03,7.279581584018045248e+01,1.092902938077673136e+00,7.175730056525361533e+01,-5.438766315083637393e-02,6.000000000000000000e+01,5.966700000000000159e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.050000000000000000e+03,6.974739985758395733e+01,-3.872749149944995084e-01,7.175533838804840059e+01,-1.620663615469937646e+00,6.000000000000000000e+01,6.011800000000000210e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.051000000000000000e+03,7.331038406900974280e+01,1.302950349600110025e+00,7.176193995034054751e+01,2.454937690690810470e-01,6.000000000000000000e+01,5.960300000000000153e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.052000000000000000e+03,7.068971060512586746e+01,3.610189885542794408e-02,7.176212286516476979e+01,-1.108514158894334134e+00,6.000000000000000000e+01,5.998899999999999721e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.053000000000000000e+03,7.401435103335202825e+01,1.621303457688807237e+00,7.177033740363408754e+01,6.227101720291294829e-01,6.000000000000000000e+01,5.950600000000000023e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.054000000000000000e+03,7.006313879417578505e+01,-2.822512092332694067e-01,7.176890734228112478e+01,-1.423517338872074101e+00,6.000000000000000000e+01,6.008599999999999852e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.055000000000000000e+03,7.384120549270846823e+01,1.516279751927600561e+00,7.177658976489817633e+01,5.483359758826933383e-01,6.000000000000000000e+01,5.953799999999999670e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.056000000000000000e+03,7.207511048728896697e+01,6.695261242277689151e-01,7.177998200345635382e+01,-3.743976403951556620e-01,6.000000000000000000e+01,5.979599999999999937e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.057000000000000000e+03,7.450163392039824828e+01,1.834632860016274680e+00,7.178927740225057619e+01,8.777236581314067365e-01,6.000000000000000000e+01,5.944100000000000250e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.058000000000000000e+03,7.163084974633160584e+01,4.594787127053320819e-01,7.179160540910422128e+01,-6.202343754779442442e-01,6.000000000000000000e+01,5.985999999999999943e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.059000000000000000e+03,7.166178546533053861e+01,4.594787127053320819e-01,7.179393341595786637e+01,-5.916266633326606739e-01,6.000000000000000000e+01,5.985999999999999943e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.060000000000000000e+03,7.365675411709501930e+01,1.411256046166370570e+00,7.180108372272265171e+01,4.444143482060000094e-01,6.000000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.061000000000000000e+03,7.211178675631671808e+01,6.695261242277689151e-01,7.180447596128082921e+01,-3.622153291918886464e-01,6.000000000000000000e+01,5.979599999999999937e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.062000000000000000e+03,7.431410473902656122e+01,1.726327163450037450e+00,7.181322261560241316e+01,7.745549599741041735e-01,6.000000000000000000e+01,5.947399999999999665e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.063000000000000000e+03,7.123066390146496474e+01,2.461493103778648051e-01,7.181446976213115363e+01,-8.299551710440427055e-01,6.000000000000000000e+01,5.992499999999999716e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.064000000000000000e+03,7.301867788969107664e+01,1.092902938077673136e+00,7.182000709271876815e+01,1.057678588946321385e-01,6.000000000000000000e+01,5.966700000000000159e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.065000000000000000e+03,7.062025139258106776e+01,-6.892180690580214375e-02,7.181965789169072423e+01,-1.130484692203852060e+00,6.000000000000000000e+01,6.002100000000000080e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.066000000000000000e+03,7.481961605470722532e+01,1.939656565777504671e+00,7.182948540633721279e+01,1.050474082592506297e+00,6.000000000000000000e+01,5.940899999999999892e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.067000000000000000e+03,7.085028659405489293e+01,3.610189885542794408e-02,7.182966832116143507e+01,-1.015483625961976388e+00,6.000000000000000000e+01,5.998899999999999721e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.068000000000000000e+03,7.351325957429139635e+01,1.302950349600110025e+00,7.183626988345358200e+01,3.740393412377046589e-01,6.000000000000000000e+01,5.960300000000000153e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.069000000000000000e+03,7.328574245717106805e+01,1.197926643838903127e+00,7.184233932989346272e+01,2.454764834387057615e-01,6.000000000000000000e+01,5.963499999999999801e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.070000000000000000e+03,7.349735601334057833e+01,1.302950349600110025e+00,7.184894089218560964e+01,3.454647715548591069e-01,6.000000000000000000e+01,5.960300000000000153e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.071000000000000000e+03,7.348802334636114608e+01,1.302950349600110025e+00,7.185554245447775656e+01,3.295305422832843223e-01,6.000000000000000000e+01,5.960300000000000153e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.072000000000000000e+03,7.129720671876241056e+01,2.461493103778648051e-01,7.185678960100649704e+01,-8.057321926219405128e-01,6.000000000000000000e+01,5.992499999999999716e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.073000000000000000e+03,7.592369886146779834e+01,2.468057085388638772e+00,7.186929432353468883e+01,1.586347452544475622e+00,6.000000000000000000e+01,5.924799999999999756e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.074000000000000000e+03,7.040071048201880899e+01,-1.772275034720626474e-01,7.186839637803399228e+01,-1.290458392543117228e+00,6.000000000000000000e+01,6.005400000000000205e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.075000000000000000e+03,7.351579557646699925e+01,1.302950349600110025e+00,7.187499794032613920e+01,3.378472865407509129e-01,6.000000000000000000e+01,5.960300000000000153e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.076000000000000000e+03,7.307308130726616469e+01,1.092902938077673136e+00,7.188053527091375372e+01,9.964309827473591397e-02,6.000000000000000000e+01,5.966700000000000159e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.077000000000000000e+03,7.373139920050221008e+01,1.411256046166370570e+00,7.188768557767853906e+01,4.324575766572931190e-01,6.000000000000000000e+01,5.957000000000000028e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.078000000000000000e+03,7.240384980995926867e+01,7.745498299889757021e-01,7.189160993208898276e+01,-2.623099521186805227e-01,6.000000000000000000e+01,5.976400000000000290e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.079000000000000000e+03,7.286038298655867607e+01,9.878792323164663491e-01,7.189661514682433108e+01,-2.411139258212213754e-02,6.000000000000000000e+01,5.969899999999999807e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.080000000000000000e+03,7.199225733591208609e+01,5.645024184665388134e-01,7.189947526953024237e+01,-4.717203520847053078e-01,6.000000000000000000e+01,5.982800000000000296e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.081000000000000000e+03,7.354171751187911354e+01,1.302950349600110025e+00,7.190607683182238929e+01,3.326903304566124486e-01,6.000000000000000000e+01,5.960300000000000153e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.082000000000000000e+03,7.309924110230204519e+01,1.092902938077673136e+00,7.191161416241000381e+01,9.472400181436826938e-02,6.000000000000000000e+01,5.966700000000000159e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.083000000000000000e+03,7.310040937969897357e+01,1.092902938077673136e+00,7.191715149299761833e+01,9.035494862368273483e-02,6.000000000000000000e+01,5.966700000000000159e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.084000000000000000e+03,7.157015969094044294e+01,3.511730161390715921e-01,7.191893075537862501e+01,-6.999440805772598750e-01,6.000000000000000000e+01,5.989300000000000068e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.085000000000000000e+03,7.313584268322621540e+01,1.092902938077673136e+00,7.192446808596623953e+01,1.184716591823049558e-01,6.000000000000000000e+01,5.966700000000000159e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.086000000000000000e+03,7.510126805872616274e+01,2.044680271538711569e+00,7.193482771646499430e+01,1.121760070722452207e+00,6.000000000000000000e+01,5.937700000000000244e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.087000000000000000e+03,7.178655922092001163e+01,4.594787127053320819e-01,7.193715572331863939e+01,-6.100752151039683380e-01,6.000000000000000000e+01,5.985999999999999943e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.088000000000000000e+03,7.443297822138727327e+01,1.726327163450037450e+00,7.194590237764022334e+01,7.607486802970070405e-01,6.000000000000000000e+01,5.947399999999999665e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
2.089000000000000000e+03,7.156704066083902660e+01,3.511730161390715921e-01,7.194768164002123001e+01,-7.318139953212725590e-01,6.000000000000000000e+01,5.989300000000000068e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
